relative_path,split,class,filename,extension,size_bytes,sha256
dataset4/train/nonulcer/images - 2019-12-16T120841.202.jpg,train,nonulcer,images - 2019-12-16T120841.202.jpg,.jpg,7007,8b8ea012d244cd45531e1049ace6cb7bd557e86ac58f900a1be5cebdab7a0b41
dataset4/train/nonulcer/images - 2019-12-16T120846.658.jpg,train,nonulcer,images - 2019-12-16T120846.658.jpg,.jpg,5157,8f5430b58e0b838f5976a57a2855502c8421e3907014385b48ee490740fdfff1
dataset4/train/nonulcer/images - 2019-12-16T120850.388.jpg,train,nonulcer,images - 2019-12-16T120850.388.jpg,.jpg,5404,4c28408c5756e1296aca7406df79246514168062a3b006a1973b77d7795b6ee6
dataset4/train/nonulcer/images - 2019-12-16T120900.234.jpg,train,nonulcer,images - 2019-12-16T120900.234.jpg,.jpg,4461,88c17fbe0893742e21813dc187f88c8a45b28cd5b6bb4254e1f1d03cd3f87639
dataset4/train/nonulcer/images - 2019-12-16T120930.810.jpg,train,nonulcer,images - 2019-12-16T120930.810.jpg,.jpg,5775,c8ce62eddddca768352b8982ec3b1861b54d130121656ccb5226a7e2048a95ea
dataset4/train/nonulcer/images - 2019-12-16T120935.890.jpg,train,nonulcer,images - 2019-12-16T120935.890.jpg,.jpg,4367,79047f4c6138a1e2a99b1062a367a271c57392c571dcace6b9a7b3bfc2b6a706
dataset4/train/nonulcer/images - 2019-12-16T121038.547.jpg,train,nonulcer,images - 2019-12-16T121038.547.jpg,.jpg,4043,d5bf78a3b4039650dfe763c2663b6a8a8e96629b94fe230e9297e6d3442a50aa
dataset4/train/nonulcer/images - 2019-12-16T121042.878.jpg,train,nonulcer,images - 2019-12-16T121042.878.jpg,.jpg,4362,7702e7c0bb7a4b157b0f7a66143b9d79c02485a0c4c4cc546b7dcc58bf4b34b6
dataset4/train/nonulcer/images - 2019-12-16T121046.710.jpg,train,nonulcer,images - 2019-12-16T121046.710.jpg,.jpg,2928,826bfe74e21492d137466335eef31bc396aa9598a5a580d43ebb5ce9e77c7d63
dataset4/train/nonulcer/images - 2019-12-16T121052.466.jpg,train,nonulcer,images - 2019-12-16T121052.466.jpg,.jpg,7116,f11a114380ca94dfbdb2968d818e576e64fbf4f44c0e541b4281613f1f7d3c34
dataset4/train/nonulcer/images - 2019-12-16T122951.897.jpg,train,nonulcer,images - 2019-12-16T122951.897.jpg,.jpg,6540,00bb36f5da1ed3eb72578dc99171854aee069e2a1aee41f21d5f7a4151d86d09
dataset4/train/nonulcer/images - 2019-12-16T123016.800.jpg,train,nonulcer,images - 2019-12-16T123016.800.jpg,.jpg,4392,9a655a2241d13206249050d21ae28f2c84826be340ebcc35003bdb455dd3d4fe
dataset4/train/nonulcer/images - 2019-12-16T123030.265.jpg,train,nonulcer,images - 2019-12-16T123030.265.jpg,.jpg,4312,2b8d0f54680886a8f067b02556c98f2d1bc37507069ad5b8dea7ca2e76b0155a
dataset4/train/nonulcer/images - 2019-12-16T123035.951.jpg,train,nonulcer,images - 2019-12-16T123035.951.jpg,.jpg,5591,532d7abdbd9b102d0c17465250a3deefa7739e062841227524c3794bfdf08505
dataset4/train/nonulcer/images - 2019-12-16T123231.385.jpg,train,nonulcer,images - 2019-12-16T123231.385.jpg,.jpg,9552,f9d8a2b54a181740a64a8aabf9371e557d40b6ceca5e2c1ae8b942d58e30ee2b
dataset4/train/nonulcer/images - 2019-12-16T123237.761.jpg,train,nonulcer,images - 2019-12-16T123237.761.jpg,.jpg,3524,747f55730f1205dd9c369eb6d5a7a4a971e1e3745ababa4a01abc3964fd270df
dataset4/train/nonulcer/images - 2019-12-16T123242.154.jpg,train,nonulcer,images - 2019-12-16T123242.154.jpg,.jpg,4320,8c33d95d84d8c9ebd90e74968b3029c0f5f78bf9be53b340b2c977a42ac076a0
dataset4/train/nonulcer/images - 2019-12-16T123246.312.jpg,train,nonulcer,images - 2019-12-16T123246.312.jpg,.jpg,6793,a7732e77670cf18aff3adf21fb96cb4652b71489b215dd59f95f5e229ff621c9
dataset4/train/nonulcer/images - 2019-12-16T123255.419.jpg,train,nonulcer,images - 2019-12-16T123255.419.jpg,.jpg,4320,8c33d95d84d8c9ebd90e74968b3029c0f5f78bf9be53b340b2c977a42ac076a0
dataset4/train/nonulcer/images - 2019-12-16T123342.992.jpg,train,nonulcer,images - 2019-12-16T123342.992.jpg,.jpg,4505,dcc2909c6e9fedc4b2e5c2037c47086b8db93bb793eafd953f2aa74d3a1fe77e
dataset4/train/nonulcer/images - 2019-12-16T123347.355.jpg,train,nonulcer,images - 2019-12-16T123347.355.jpg,.jpg,5942,454e0383af4c28fa0512abefcd55ad6e72b43c41a1517d50949d2f15bdc690d8
dataset4/train/nonulcer/images - 2019-12-16T123353.296.jpg,train,nonulcer,images - 2019-12-16T123353.296.jpg,.jpg,4159,12046bbd6ba3f3a3bfa0b2e368e6c23b39c9e44496d745865ee36d22e58762c7
dataset4/train/nonulcer/images - 2019-12-16T123357.079.jpg,train,nonulcer,images - 2019-12-16T123357.079.jpg,.jpg,6084,95acea49524544881b47dcfb26a2e1b2bbdf78e25d3a612792133fbb19bc1624
dataset4/train/nonulcer/images - 2019-12-16T123425.443.jpg,train,nonulcer,images - 2019-12-16T123425.443.jpg,.jpg,6977,46787f1ca484afd23b5465e40628dd9a125480bb7454fab8844736d10bf95d1b
dataset4/train/nonulcer/images - 2019-12-16T123446.241.jpg,train,nonulcer,images - 2019-12-16T123446.241.jpg,.jpg,6402,217edaa92ec52e5fcfbb51104b3a49f022f5aa595cd5b7219984397f5fec0269
dataset4/train/nonulcer/images - 2019-12-16T123518.480.jpg,train,nonulcer,images - 2019-12-16T123518.480.jpg,.jpg,6107,76826bdca4d6bf5ed2e8eb59c201f904caf790707cbb52fbd7780dfa05507a73
dataset4/train/nonulcer/images - 2019-12-16T123615.474.jpg,train,nonulcer,images - 2019-12-16T123615.474.jpg,.jpg,5370,3f2ae4e5c7b6da263d435a83e9d579b8d9704dc3a253e77b6c2a60b1455650e6
dataset4/train/nonulcer/images - 2019-12-16T123623.809.jpg,train,nonulcer,images - 2019-12-16T123623.809.jpg,.jpg,4581,b3cc8bed674c8c1218e1bbf575e2e40f4bd6c861fdade7d991bfade8104d4ed7
dataset4/train/nonulcer/images - 2019-12-16T123632.177.jpg,train,nonulcer,images - 2019-12-16T123632.177.jpg,.jpg,4537,c2e7f2921f991f04d137bc1317a081e70d3e8dcc27ffc5fccf1c6808c002ff45
dataset4/train/nonulcer/images - 2019-12-16T123656.377.jpg,train,nonulcer,images - 2019-12-16T123656.377.jpg,.jpg,5861,9f463ad265b79991c0389ba1da8787303d43a7c23f92b2d9753066d9ad5a474c
dataset4/train/nonulcer/images - 2019-12-16T123953.902.jpg,train,nonulcer,images - 2019-12-16T123953.902.jpg,.jpg,4342,9e2513eaca2d39649e3f170d04ae2bcb3cd51ac86d5a685a7fa9826092fdf562
dataset4/train/nonulcer/images - 2019-12-16T124114.785.jpg,train,nonulcer,images - 2019-12-16T124114.785.jpg,.jpg,5195,1c4bae6b8d775a7598b32e0d443b345c751efd77e869186e45e1faf2352cb257
dataset4/train/nonulcer/images - 2019-12-16T124137.821.jpg,train,nonulcer,images - 2019-12-16T124137.821.jpg,.jpg,4532,324084a04cc431e56fdb2393dc73f44c224a59397f5a0b5e41a089d7bac9d29b
dataset4/train/nonulcer/images - 2019-12-16T124142.700.jpg,train,nonulcer,images - 2019-12-16T124142.700.jpg,.jpg,4781,2cca6824b6011f6113538ef959a97e86bf403050bc194c9eadb04fc7ef29fc43
dataset4/train/nonulcer/images - 2019-12-16T124153.732.jpg,train,nonulcer,images - 2019-12-16T124153.732.jpg,.jpg,4353,526e08c358174f87b32687526b38fa373ca7d736b35efa5e087b468609ee8abe
dataset4/train/nonulcer/images - 2019-12-16T124232.332.jpg,train,nonulcer,images - 2019-12-16T124232.332.jpg,.jpg,4734,7cbd0add3b31952f387ab9663bef74b5fb8c3dec6ac4aac8c048e7a80f09df39
dataset4/train/nonulcer/images - 2019-12-16T124253.884.jpg,train,nonulcer,images - 2019-12-16T124253.884.jpg,.jpg,5782,5add8f3a2dde3b28fb57be662f84289c6d52597d75a0a77bfab42dafdb3f0c8e
dataset4/train/nonulcer/images - 2019-12-16T124320.491.jpg,train,nonulcer,images - 2019-12-16T124320.491.jpg,.jpg,4448,096c0aa33484ca36e275843e99fc8f3ec8478b4afc56dbe684044f2a1259cb67
dataset4/train/nonulcer/images - 2019-12-16T124400.059.jpg,train,nonulcer,images - 2019-12-16T124400.059.jpg,.jpg,4486,cf8d44bc56ab1df0fe60eb6c1885a4bec99063724ffd4757f28792d4cf7276e4
dataset4/train/nonulcer/images - 2019-12-16T124424.077.jpg,train,nonulcer,images - 2019-12-16T124424.077.jpg,.jpg,5554,66e45051f0f4e9cd566ca7cd9f5fac9c2487b91b009d640064998df577234617
dataset4/train/nonulcer/images - 2019-12-16T124440.526.jpg,train,nonulcer,images - 2019-12-16T124440.526.jpg,.jpg,4567,7483f978d6e1ad2f68cbf1ba8ac1491aeea16786caad6a436983034c42b7a241
dataset4/train/nonulcer/images - 2019-12-16T124527.958.jpg,train,nonulcer,images - 2019-12-16T124527.958.jpg,.jpg,5744,6519fbcc661431462a84e79d4657c2a7dd252b5fef5ea7cb695ef29cf18c6aeb
dataset4/train/nonulcer/images - 2019-12-16T124540.337.jpg,train,nonulcer,images - 2019-12-16T124540.337.jpg,.jpg,5040,deaaf4e0c9532edc669f6b6ec5205066ef47d1cf8e4dd17e005bdee229f5f544
dataset4/train/nonulcer/images - 2019-12-16T124727.991.jpg,train,nonulcer,images - 2019-12-16T124727.991.jpg,.jpg,6481,1ccfdf945a0b1c956eac84b128db74d3a03f2742d1b183d75b597a35762f36c3
dataset4/train/nonulcer/images - 2019-12-16T124800.265.jpg,train,nonulcer,images - 2019-12-16T124800.265.jpg,.jpg,4294,8cc8d902341fe767f413a6e9e03479406fb9d84f9289621fb67bfc760941fa5f
dataset4/train/nonulcer/images - 2019-12-16T124804.329.jpg,train,nonulcer,images - 2019-12-16T124804.329.jpg,.jpg,7559,d29d7b0b1615583e15178b20b579daf3ce3cb6ae08d04bd21cf5c00e209df790
dataset4/train/nonulcer/images - 2019-12-16T124931.379.jpg,train,nonulcer,images - 2019-12-16T124931.379.jpg,.jpg,4830,3f47a10cd7bad01585395cae63083c6e41637324592f7d8d43729b8e6de31a63
dataset4/train/nonulcer/images - 2019-12-16T124937.657.jpg,train,nonulcer,images - 2019-12-16T124937.657.jpg,.jpg,5259,1a973dbbc6d85dc5d3cadb04ae9464fc8e4ab7a0a07a84e92dcde8f09fa2349d
dataset4/train/nonulcer/images - 2019-12-16T124950.649.jpg,train,nonulcer,images - 2019-12-16T124950.649.jpg,.jpg,5744,6519fbcc661431462a84e79d4657c2a7dd252b5fef5ea7cb695ef29cf18c6aeb
dataset4/train/nonulcer/images - 2019-12-16T125013.681.jpg,train,nonulcer,images - 2019-12-16T125013.681.jpg,.jpg,4310,d99fdcf6d3a5375b2c7218ff094ee6b308bc6bb1811150599eed5d12fab63ae3
dataset4/train/nonulcer/images - 2019-12-16T125620.457.jpg,train,nonulcer,images - 2019-12-16T125620.457.jpg,.jpg,5258,4a9d0f370f0fecbda9b853b0f05e5e58ac46294869c413491cdb42fc0f1459a9
dataset4/train/nonulcer/images - 2019-12-16T125711.291.jpg,train,nonulcer,images - 2019-12-16T125711.291.jpg,.jpg,5744,6519fbcc661431462a84e79d4657c2a7dd252b5fef5ea7cb695ef29cf18c6aeb
dataset4/train/nonulcer/images - 2019-12-16T125716.906.jpg,train,nonulcer,images - 2019-12-16T125716.906.jpg,.jpg,4953,68f60574c48209dc75668b163090fab3f45091085b58d4840b5722c1516e7ab1
dataset4/train/nonulcer/images - 2019-12-16T125736.490.jpg,train,nonulcer,images - 2019-12-16T125736.490.jpg,.jpg,5408,5d2e78cd7b0c1c74ea2ea7a4e76c86c4db73cd17eefa041e82839fc016da4351
dataset4/train/nonulcer/images - 2019-12-16T125743.649.jpg,train,nonulcer,images - 2019-12-16T125743.649.jpg,.jpg,5404,4c28408c5756e1296aca7406df79246514168062a3b006a1973b77d7795b6ee6
dataset4/train/nonulcer/images - 2019-12-16T125830.456.jpg,train,nonulcer,images - 2019-12-16T125830.456.jpg,.jpg,6982,44718cab4fa29bfcf8cf5948203c9be7afe08ae6a3cc8cda6b961493a16a7282
dataset4/train/nonulcer/images - 2019-12-16T125941.547.jpg,train,nonulcer,images - 2019-12-16T125941.547.jpg,.jpg,4835,032ec610985b95e047b4510e8b9940c24be599a8d3aedb6320eda286fe343c24
dataset4/train/nonulcer/images.jpg,train,nonulcer,images.jpg,.jpg,5899,3aff9e419926686a222e15b80ca60b00ed83425c9e4189b9043dd947d9904929
dataset4/train/nonulcer/infected-wound-diabetes-foot-medical-260nw-1020353164.webp,train,nonulcer,infected-wound-diabetes-foot-medical-260nw-1020353164.webp,.webp,22870,61d7dc183babb360c0dba8132fe3568a1800efb5776bb0d6cc5b044330833393
dataset4/train/nonulcer/infected-wound-diabetic-foot-260nw-176653277.webp,train,nonulcer,infected-wound-diabetic-foot-260nw-176653277.webp,.webp,10892,630001fb346370dc6544a03a8e452c57fc8f70cfa2dbe43ecd8e9dfd036ad952
dataset4/train/nonulcer/infected-wound-of-diabetic-foot-W3NEH1.jpg,train,nonulcer,infected-wound-of-diabetic-foot-W3NEH1.jpg,.jpg,100153,34f3d9cbf7c160aa63bfe36764b28fcd13a7ff9b6ac49e4739c79394ef4e4d48
dataset4/train/nonulcer/infection-wound-foot-260nw-456594088.webp,train,nonulcer,infection-wound-foot-260nw-456594088.webp,.webp,9638,9591cd8cbbda8113e55cf2acf0e323b2705925f656ee71584dba2e5a85ad63e7
dataset4/train/nonulcer/isc-ulc1.jpg,train,nonulcer,isc-ulc1.jpg,.jpg,44989,b6781d540ffef1226f902252b31841445427e363370971281b391f7b78bcd455
dataset4/train/nonulcer/m5_01.jpg,train,nonulcer,m5_01.jpg,.jpg,30384,6a863317ead12ba57b0a9295a8d652f27ec6866ad6f448ec3f14bc995cab8550
dataset4/train/ulcer/1.jpg,train,ulcer,1.jpg,.jpg,20493,7bae20b705e3bf91a80259dce75172ccf791bd1d88c6addf1704a066c7bcf19a
dataset4/train/ulcer/10.jpg,train,ulcer,10.jpg,.jpg,27669,b1dd7760ce9a6b5f3abb72d11d5ac1e82f972825935438f6f0de997210d49f2b
dataset4/train/ulcer/100.jpg,train,ulcer,100.jpg,.jpg,33768,62dab0b2510245287f2e5241d07d3fefce64faec37a67d954d99c76cf5b503b0
dataset4/train/ulcer/101.jpg,train,ulcer,101.jpg,.jpg,35640,2a9b58104721856ae95a23b6a725c81ec5f7bd6e1bd520d5c8d0acc7d8afddb6
dataset4/train/ulcer/102.jpg,train,ulcer,102.jpg,.jpg,31313,9275097a391013ec02490ea56f84c74ac0524a9cd59ea438592ac3ae24d5fa85
dataset4/train/ulcer/103.jpg,train,ulcer,103.jpg,.jpg,31450,d1174d6e7a68561b6498c87bbe55812e09b36a5305d262e43bf5e2635cb1facc
dataset4/train/ulcer/104.jpg,train,ulcer,104.jpg,.jpg,30802,97b8b98e0083271a2463d6916af3cd917652afd947c0f146df92fa97e4e33108
dataset4/train/ulcer/105.jpg,train,ulcer,105.jpg,.jpg,33048,cf6e9354f9e147ded4316ef94b323f18ba3aa153f300e4040a73fb03db5b9357
dataset4/train/ulcer/106.jpg,train,ulcer,106.jpg,.jpg,29401,2ad88aae38bbcda92db66475ba5b3f1641a13909985d20a79548726515379062
dataset4/train/ulcer/107.jpg,train,ulcer,107.jpg,.jpg,26982,31a565cf6ff98b3337d1e52adac9e452a0fa967e345a25dac7bfa01927e39413
dataset4/train/ulcer/108.jpg,train,ulcer,108.jpg,.jpg,41799,abfb11f9d482098f320edc6a14150ee12624e29f08a463408f9b7ee497d6b886
dataset4/train/ulcer/109.jpg,train,ulcer,109.jpg,.jpg,45516,6a02a4d13346a01a314ad2aa2487547e26afce370274064939227c3c39a06948
dataset4/train/ulcer/11.jpg,train,ulcer,11.jpg,.jpg,35203,815657edbbcbed63475f72e2f3d1d7e4351474c204457327f5cef8c10a3b9962
dataset4/train/ulcer/110.jpg,train,ulcer,110.jpg,.jpg,45312,dc2958c1fe86279feca738d2cee80fcdc471c144e362835c7c4d98f485531392
dataset4/train/ulcer/111.jpg,train,ulcer,111.jpg,.jpg,45523,9e6b5fedbfa5b7ca9af446a9ce3d09a45441344c2eae008fce32df4f49f3e97a
dataset4/train/ulcer/112.jpg,train,ulcer,112.jpg,.jpg,45734,a9e17d05ec8093352cd45449b347e1a6221e1d8776169fb7df62032ff63c11eb
dataset4/train/ulcer/113.jpg,train,ulcer,113.jpg,.jpg,43489,c9158a3389f99e8911255b3d06d0cc27beceba4d04da5786959b2dd8635b0415
dataset4/train/ulcer/114.jpg,train,ulcer,114.jpg,.jpg,44228,c1f2108fc653b94aaaf119b5036e1e917f8847aceca83032f961d93348ddc946
dataset4/train/ulcer/115.jpg,train,ulcer,115.jpg,.jpg,44309,dc810ad8772c8523877add47df9e20f891afa5cf34024f8a69051de012d1d262
dataset4/train/ulcer/116.jpg,train,ulcer,116.jpg,.jpg,43697,c034ca312a3fedb7f6c1b4e5a0d5bfff0e8c08862cd7ace90951d481239e1c27
dataset4/train/ulcer/117.jpg,train,ulcer,117.jpg,.jpg,43826,a55bfcdc3dcd0d8e796582974c5dd18d04ba9ff30e0d8a3f11d87a8fa237a2c4
dataset4/train/ulcer/118.jpg,train,ulcer,118.jpg,.jpg,42507,f28446fa0081d4f90799c854185bd334afa58a7738414108bddbd55439189554
dataset4/train/ulcer/119.jpg,train,ulcer,119.jpg,.jpg,38954,e0435871188bee43fcc97fa25a850d74ad4fafb15777ea64612d5282075443fe
dataset4/train/ulcer/12.jpg,train,ulcer,12.jpg,.jpg,24387,397e9a22ee7f5660188f2f398f5363b00169321d4392a59d0901ea1da3f1cfab
dataset4/train/ulcer/120.jpg,train,ulcer,120.jpg,.jpg,45091,3a8149713bb21d73ef5a9be284161223e63a16708e62cb54a0fdecc0557c3cfd
dataset4/train/ulcer/121.jpg,train,ulcer,121.jpg,.jpg,20499,cf6be1b053ca0a6f24fcd0ad8b73401f8d98dcc3a8faaecac812d33833117547
dataset4/train/ulcer/122.jpg,train,ulcer,122.jpg,.jpg,17620,e71fa8c8f449be0a5f5b13a1092e99fdd51ae4621b7158292946c0f892dc63cc
dataset4/train/ulcer/123.jpg,train,ulcer,123.jpg,.jpg,17509,1976d4585d970cca7904a8de9450b23d58e706ba65f9f724275f5fe4ce39b5fa
dataset4/train/ulcer/124.jpg,train,ulcer,124.jpg,.jpg,25375,12916c0230e1dcd4b2d9998d339f4270d94c810aa1d2396a9e88f3cbaa195798
dataset4/train/ulcer/125.jpg,train,ulcer,125.jpg,.jpg,15604,9e6870f0d82bf596ddc3477f0d91ec87f732895aae86a8649c32efdd1a720d90
dataset4/train/ulcer/126.jpg,train,ulcer,126.jpg,.jpg,25552,c6e51b146141dbf548317f865b3459dd1986128449188d9dcf3b5478e085f5e0
dataset4/train/ulcer/13.jpg,train,ulcer,13.jpg,.jpg,35689,07ace87e5558b2c53207b524b98312d7db7ab519bc956a5715b639476477804c
dataset4/train/ulcer/131.jpg,train,ulcer,131.jpg,.jpg,23706,635e8be1f752d7dff8c178a2982781e548a361b7d20a4898f38c38537d6fd4cc
dataset4/train/ulcer/132.jpg,train,ulcer,132.jpg,.jpg,17591,f0692fb99d61c9b9e8c426d269743f312138bf3faa1901e799d4325639909028
dataset4/train/ulcer/133.jpg,train,ulcer,133.jpg,.jpg,20604,3d463ef036d3b465cf43fd31e5c52e30201dc07d287252b6a9c56b4d0ec0ffe1
dataset4/train/ulcer/134.jpg,train,ulcer,134.jpg,.jpg,20932,6d5d6c13b593ecdd8b896fd3f06ae6f19df2b7a2a9b58643b2a90d03a22d22b6
dataset4/train/ulcer/135.jpg,train,ulcer,135.jpg,.jpg,19922,fbbaac45138f7af77c516fb1b93811dc4d637e0e01dabe570e3b3a6f823e1212
dataset4/train/ulcer/136.jpg,train,ulcer,136.jpg,.jpg,14703,9b3059bf0f01d6f66c8d334d9379a89c70135f5b6b20bfaaff78542a1d400f4d
dataset4/train/ulcer/137.jpg,train,ulcer,137.jpg,.jpg,29957,9114f8783d0a509eb1edb4ecd8a4354cb24756a4ebc79641663172723a17d279
dataset4/train/ulcer/138.jpg,train,ulcer,138.jpg,.jpg,18312,ab96e8f37042bd4e898ee3c277244b0a7bd07642d041fbb350d1f6d74d5afb3e
dataset4/train/ulcer/14.jpg,train,ulcer,14.jpg,.jpg,15842,db9ff81612b590867c0794a2464f266379654c8c265442383441194bbdfb168b
dataset4/train/ulcer/143.jpg,train,ulcer,143.jpg,.jpg,14920,0cb7df7d395bd61cddc8aa0c8df3ec5dc72d00cb8cf65e8c42d7f0573000d9cd
dataset4/train/ulcer/144.jpg,train,ulcer,144.jpg,.jpg,15971,d35bb4981cfae1cf28b67a41189e5d1c445128c6bd963e5d37b15c96460d78e8
dataset4/train/ulcer/145.jpg,train,ulcer,145.jpg,.jpg,12945,2fe09ead24167c56cb9166b7974e16b9d07cd978001987ad4a2ee08cc9bbba56
dataset4/train/ulcer/146.jpg,train,ulcer,146.jpg,.jpg,22349,56b940a0ad202bd03da38d75fda7821ce1e5a98878788b5162d6f6e8bfc117de
dataset4/train/ulcer/147.jpg,train,ulcer,147.jpg,.jpg,24191,ddddff052397058c551c910ffbe47887520c1f8c9af851a0866ba3fb0a697295
dataset4/train/ulcer/148.jpg,train,ulcer,148.jpg,.jpg,16365,24d48a43604688970f7e3d449df46ef3a15a2c43eeba7286d8d040640b766d70
dataset4/train/ulcer/149.jpg,train,ulcer,149.jpg,.jpg,20460,5a753501cfc415c7d8324ec6316d6f918f7f5e94dbf63719e2dfbee4cc7c93f0
dataset4/train/ulcer/15.jpg,train,ulcer,15.jpg,.jpg,15353,8fee8ac4aae6d1c73fa8edabc992e8df9335433e732882b091d6f3ea81aab3fc
dataset4/train/ulcer/150.jpg,train,ulcer,150.jpg,.jpg,13165,36252d0dc7ca06f50c6904d031d5ee37ee3827064adb285423531890506a00ca
dataset4/train/ulcer/155.jpg,train,ulcer,155.jpg,.jpg,15318,4714741b542687d2c2ce25558fefc5023510b1f9f7ae8b2077c12a56195839cb
dataset4/train/ulcer/156.jpg,train,ulcer,156.jpg,.jpg,18946,a561c5d54b443b2605865311ef03752b9cd760754b243f77a8a0ee2946dc8ed7
dataset4/train/ulcer/157.jpg,train,ulcer,157.jpg,.jpg,28040,98298eaf5d9b766e1fa606ae6d6eb1a91353dfb60f0309938ef20e858a8b53e7
dataset4/train/ulcer/158.jpg,train,ulcer,158.jpg,.jpg,27366,d0ea807a6f10360a4815e4eeec65dfd43be7653b587bd98f2719ec9d0af31aee
dataset4/train/ulcer/159.jpg,train,ulcer,159.jpg,.jpg,27752,a5b036886003ed7b2896159ab1b81c45343826c94ae01e9fe8ea71b1f222d8e5
dataset4/train/ulcer/16.jpg,train,ulcer,16.jpg,.jpg,12947,05aa274c1c80d0e1933797622f728bd08674529ae9e458bc79774ffa4be16472
dataset4/train/ulcer/160.jpg,train,ulcer,160.jpg,.jpg,31361,e72b5b984ead899758706d1eb9761e63895e4a9a8c7d740f3fa3d9895c110d06
dataset4/train/ulcer/161.jpg,train,ulcer,161.jpg,.jpg,20153,1c1eb7f1fab35ef30531246017a047dac7563eebc72676a80efc41c3fa2feb96
dataset4/train/ulcer/162.jpg,train,ulcer,162.jpg,.jpg,20716,f3b3f540c47654187dc950293fd99e9c0f044d7960a404692a039b01de0c4734
dataset4/train/ulcer/163.jpg,train,ulcer,163.jpg,.jpg,15967,d642b6fc8c3df7be4090bbf6b6df5e2a9b609e798cbce0768416b3a4a8a85b33
dataset4/train/ulcer/164.jpg,train,ulcer,164.jpg,.jpg,18917,e2e01d2184043840877049656eded233bee5465a4df3e45fe225649bdd754c4e
dataset4/train/ulcer/165.jpg,train,ulcer,165.jpg,.jpg,16587,2e7b191ec5c2b33bbbf787173dec025a79f4daa81c77a40d5d734f516ac97cfb
dataset4/train/ulcer/166.jpg,train,ulcer,166.jpg,.jpg,24504,c233cdbf35ec14435fdcfa065233118d2967c9e8ea85f242e949aadc58b92f8a
dataset4/train/ulcer/167.jpg,train,ulcer,167.jpg,.jpg,16609,ca2cbc01828541c07341cd0b9af0f112de716ebcc2c5adac3e894280311e5ef1
dataset4/train/ulcer/168.jpg,train,ulcer,168.jpg,.jpg,15973,17e1e9e6a1b48767315c4f4ebc45ece7013150ab77e43599c5ad40679263cf5b
dataset4/train/ulcer/169.jpg,train,ulcer,169.jpg,.jpg,16238,eedef7414f212c9ddceb042ea336cc50c65486de5e13f66a1540e0a1d3a94511
dataset4/train/ulcer/170.jpg,train,ulcer,170.jpg,.jpg,15676,9bc720de1e511f68d9314233d74705011753541269dc36d2bd2e0da9b0f00ddb
dataset4/train/ulcer/171.jpg,train,ulcer,171.jpg,.jpg,15409,7e675404bd7678a53e16f88156062cd8347345b2a300d0f330572aa200ccac52
dataset4/train/ulcer/172.jpg,train,ulcer,172.jpg,.jpg,20403,847a5a0559ea95d310017ef1d3b29eadf7c50136bc857a8c5badf17bb7d87723
dataset4/train/ulcer/173.jpg,train,ulcer,173.jpg,.jpg,19592,9b8bcbf5800961ab338fc4fa0c6872d5ae20e0f35cbbd101594bc31134a42c0e
dataset4/train/ulcer/174.jpg,train,ulcer,174.jpg,.jpg,22990,fb519e08a16a8927e79ecb47a98611886d3a7c42d12081bc1a26626f9f0ca9a8
dataset4/train/ulcer/175.jpg,train,ulcer,175.jpg,.jpg,24300,084dd87bd191d3ea044eb62ceda27926c1b717220fb22591059c856580fb3d05
dataset4/train/ulcer/176.jpg,train,ulcer,176.jpg,.jpg,20439,11dc359dd0bd875cc448ef5929383fb0b76c39652a3a375e71c564356f39a25e
dataset4/train/ulcer/177.jpg,train,ulcer,177.jpg,.jpg,18472,d3d63fa5e6bca5abb540be9eeb79ca391150013f8a3f9aaedafda0a20250af3a
dataset4/train/ulcer/178.jpg,train,ulcer,178.jpg,.jpg,22639,7ef27e516cdf5b1d2de59b12d955b8ea100412f6c9723e06d38884febc392b0d
dataset4/train/ulcer/179.jpg,train,ulcer,179.jpg,.jpg,22394,80f8646c226da48e14efb190902856d6fe4c750f81d1ee3db1853b6d3cfb5747
dataset4/train/ulcer/180.jpg,train,ulcer,180.jpg,.jpg,21733,4a2a2bc5bd9fb58f125a474fd13d252e4c47b0949746a16b1d261f3104c1a373
dataset4/train/ulcer/181.jpg,train,ulcer,181.jpg,.jpg,24474,65505bc3aa6cbfc7b9907995822163fc9b078d3c4aa108cee265e84c8cb27ac1
dataset4/train/ulcer/182.jpg,train,ulcer,182.jpg,.jpg,25759,85c841eae02b7e674bf012bfba58532b57a917514afb0545081082d5fa1b9947
dataset4/train/ulcer/183.jpg,train,ulcer,183.jpg,.jpg,19792,2df60f2cea8b7b5f83ac6050a61612465258fe7232168ac80af9e8161d43603b
dataset4/train/ulcer/184.jpg,train,ulcer,184.jpg,.jpg,16118,008b0f5b5ac032b36f2ec6933537f3d9dda82dbc3998fd6d532db3e1f6a73646
dataset4/train/ulcer/185.jpg,train,ulcer,185.jpg,.jpg,24493,89578fd2b1124766878ba87bf8baa29b43346647dc6bdeaa5497b931c7dac872
dataset4/train/ulcer/186.jpg,train,ulcer,186.jpg,.jpg,22799,200731109af3347045ebd33b8d78720d87bc4e43d67992690a320bbd432c73f0
dataset4/train/ulcer/187.jpg,train,ulcer,187.jpg,.jpg,19610,88345b818530039d0803db8c835ef0ab65dfcc32a197355107a5da90439160e8
dataset4/train/ulcer/188.jpg,train,ulcer,188.jpg,.jpg,23012,4fce054079272f899410bcbc2f03dce6e897b2b60fde9675940c4afad5a5a2e8
